Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
JMY	ENST00000396137.4	junction mediating and regulatory protein, p53 cofactor 	10	2	0	1	1	0	hsa-miR-4253				-0.14	-0.18	N/A
TMEM43	ENST00000306077.4	transmembrane protein 43 	2575	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
CHD9	ENST00000566029.1	chromodomain helicase DNA binding protein 9 	447	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
SLC6A9	ENST00000372310.3	solute carrier family 6 (neurotransmitter transporter, glycine), member 9 	74	1	0	1	0	0	hsa-miR-4253				-0.14	-0.16	N/A
UPF3A	ENST00000375299.3	UPF3 regulator of nonsense transcripts homolog A (yeast) 	44	1	0	1	0	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
TMEM132A	ENST00000005286.4	transmembrane protein 132A 	5710	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
PHIP	ENST00000275034.4	pleckstrin homology domain interacting protein 	668	1	0	1	0	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
ESRRA	ENST00000405666.1	estrogen-related receptor alpha 	18	1	0	1	0	1	hsa-miR-4253				-0.14	-0.14	N/A
SRRM4	ENST00000267260.4	serine/arginine repetitive matrix 4 	22	1	1	0	0	1	hsa-miR-6862-5p				-0.14	-0.14	N/A
THRB	ENST00000396671.2	thyroid hormone receptor, beta 	55	1	0	1	0	0	hsa-miR-4253				-0.14	-0.21	N/A
CORO1C	ENST00000261401.3	coronin, actin binding protein, 1C 	1970	1	0	0	1	0	hsa-miR-4253				-0.14	-0.16	N/A
NBEAL1	ENST00000449802.1	neurobeachin-like 1 	42	1	0	0	1	1	hsa-miR-4253				-0.14	-0.16	N/A
EGFR	ENST00000275493.2	epidermal growth factor receptor 	632	2	0	2	0	0	hsa-miR-6862-5p				-0.14	-0.15	N/A
SLC29A4	ENST00000396872.3	solute carrier family 29 (equilibrative nucleoside transporter), member 4 	61	2	0	2	0	1	hsa-miR-6862-5p				-0.14	-0.20	N/A
HIST1H2BJ	ENST00000541790.1	histone cluster 1, H2bj 	383	2	1	0	1	0	hsa-miR-6862-5p				-0.14	-0.78	N/A
GDNF	ENST00000326524.2	glial cell derived neurotrophic factor 	7	1	0	1	0	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
PIK3C2B	ENST00000367187.3	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta 	15	1	0	1	0	2	hsa-miR-4253				-0.14	-0.14	N/A
NRK	ENST00000243300.9	Nik related kinase 	5	1	1	0	0	0	hsa-miR-4253				-0.14	-0.14	N/A
USF2	ENST00000594064.1	upstream transcription factor 2, c-fos interacting 	1981	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
ZNF451	ENST00000370708.4	zinc finger protein 451 	190	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.17	N/A
RASSF8	ENST00000541490.1	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 	1290	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
FKBP14	ENST00000222803.5	FK506 binding protein 14, 22 kDa 	939	1	0	0	1	0	hsa-miR-4253				-0.14	-0.16	N/A
TTLL7	ENST00000260505.8	tubulin tyrosine ligase-like family, member 7 	93	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.15	N/A
AHR	ENST00000242057.4	aryl hydrocarbon receptor 	25	1	1	0	0	0	hsa-miR-4253				-0.14	-0.14	N/A
TNFRSF8	ENST00000263932.2	tumor necrosis factor receptor superfamily, member 8 	5	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
GJB5	ENST00000338513.1	gap junction protein, beta 5, 31.1kDa 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
PLXNB2	ENST00000449103.1	plexin B2 	82	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
SEPT3	ENST00000396425.3	septin 3 	241	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
JOSD1	ENST00000216039.5	Josephin domain containing 1 	24	2	0	0	2	0	hsa-miR-4253				-0.14	-0.31	N/A
PRKAR2A	ENST00000265563.8	protein kinase, cAMP-dependent, regulatory, type II, alpha 	583	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
RAB22A	ENST00000244040.3	RAB22A, member RAS oncogene family 	484	2	1	1	0	0	hsa-miR-4253				-0.14	-0.24	N/A
C2CD4A	ENST00000355522.5	C2 calcium-dependent domain containing 4A 	23	2	0	1	1	0	hsa-miR-4253				-0.14	-0.26	N/A
NR1I2	ENST00000393716.2	nuclear receptor subfamily 1, group I, member 2 	14	1	0	0	1	1	hsa-miR-6862-5p				-0.14	-0.14	N/A
KLK10	ENST00000309958.3	kallikrein-related peptidase 10 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
GAS2L1	ENST00000360113.2	growth arrest-specific 2 like 1 	230	1	0	1	0	1	hsa-miR-4253				-0.14	-0.14	N/A
SLC16A2	ENST00000587091.1	solute carrier family 16, member 2 (thyroid hormone transporter) 	22	1	0	0	1	1	hsa-miR-6862-5p				-0.14	-0.14	N/A
USP33	ENST00000370794.3	ubiquitin specific peptidase 33 	287	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
SLC17A8	ENST00000323346.5	solute carrier family 17 (vesicular glutamate transporter), member 8 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
TMEM151A	ENST00000327259.4	transmembrane protein 151A 	163	1	1	0	0	2	hsa-miR-6862-5p				-0.14	-0.19	N/A
KLHL6	ENST00000341319.3	kelch-like family member 6 	5	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
ZNF624	ENST00000311331.7	zinc finger protein 624 	167	1	0	0	1	0	hsa-miR-4253				-0.14	-0.14	N/A
ATP8A1	ENST00000381668.5	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	48	1	0	0	1	0	hsa-miR-6862-5p				-0.14	-0.14	N/A
NEK10	ENST00000295720.6	NIMA-related kinase 10 	66	2	1	0	1	0	hsa-miR-6862-5p				-0.14	-0.24	N/A
ZNF440	ENST00000304060.5	zinc finger protein 440 	12	1	1	0	0	1	hsa-miR-6862-5p				-0.14	-0.33	N/A
SLC7A2	ENST00000494857.1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 	1233	1	0	0	1	1	hsa-miR-4253				-0.14	-0.14	N/A
CHP1	ENST00000334660.5	calcineurin-like EF-hand protein 1 	2051	1	0	1	0	0	hsa-miR-4253				-0.14	-0.14	N/A
CANX	ENST00000247461.4	calnexin 	17053	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.17	N/A
RRP7A	ENST00000323013.6	ribosomal RNA processing 7 homolog A (S. cerevisiae) 	522	2	1	1	0	0	hsa-miR-6862-5p				-0.13	-0.16	N/A
EIF2S1	ENST00000256383.4	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa 	3360	1	0	1	0	1	hsa-miR-4253				-0.13	-0.30	N/A
CMKLR1	ENST00000312143.7	chemokine-like receptor 1 	5	1	0	0	1	1	hsa-miR-4253				-0.13	-0.13	N/A
KNDC1	ENST00000304613.3	kinase non-catalytic C-lobe domain (KIND) containing 1 	5	2	0	2	0	0	hsa-miR-4253				-0.13	-0.13	N/A
C4orf3	ENST00000399075.4	chromosome 4 open reading frame 3 	2330	2	0	1	1	0	hsa-miR-6862-5p				-0.13	-0.32	N/A
ANP32A	ENST00000465139.2	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A 	717	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
WIPF2	ENST00000323571.4	WAS/WASL interacting protein family, member 2 	214	1	0	1	0	1	hsa-miR-4253				-0.13	-0.17	N/A
CD22	ENST00000544992.2	CD22 molecule 	13	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.23	N/A
ANXA4	ENST00000394295.4	annexin A4 	2119	1	0	0	1	1	hsa-miR-6862-5p				-0.13	-0.24	N/A
FLJ14816	ENST00000593290.1		5	1	0	1	0	1	hsa-miR-4253				-0.13	-0.13	N/A
TRPM8	ENST00000324695.4	transient receptor potential cation channel, subfamily M, member 8 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
ATOH8	ENST00000306279.3	atonal homolog 8 (Drosophila) 	21	2	0	0	2	0	hsa-miR-4253				-0.13	-0.21	N/A
KIAA1755	ENST00000279024.4	KIAA1755 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
ZNF185	ENST00000535861.1	zinc finger protein 185 (LIM domain) 	106	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
PAK3	ENST00000372007.5	p21 protein (Cdc42/Rac)-activated kinase 3 	8	1	0	1	0	1	hsa-miR-4253				-0.13	-0.13	N/A
PSMG4	ENST00000473000.2	proteasome (prosome, macropain) assembly chaperone 4 	1452	1	0	1	0	0	hsa-miR-4253				-0.13	-0.14	N/A
B4GALT4	ENST00000467604.1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4 	196	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
GPR126	ENST00000230173.6	G protein-coupled receptor 126 	604	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.14	N/A
NOL12	ENST00000359114.4	nucleolar protein 12 	536	1	0	1	0	0	hsa-miR-4253				-0.13	-0.18	N/A
SORT1	ENST00000256637.6	sortilin 1 	2111	3*	1	1	0	1	hsa-miR-6862-5p				-0.13	-0.15	N/A
PIAS4	ENST00000262971.2	protein inhibitor of activated STAT, 4 	521	1	0	1	0	1	hsa-miR-4253				-0.13	-0.13	N/A
NANOG	ENST00000229307.4	Nanog homeobox 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
CACNA1C	ENST00000399655.1	calcium channel, voltage-dependent, L type, alpha 1C subunit 	69	2	1	0	1	0	hsa-miR-4253				-0.13	-0.33	N/A
GABRB2	ENST00000393959.1	gamma-aminobutyric acid (GABA) A receptor, beta 2 	5	1	0	0	1	1	hsa-miR-6862-5p				-0.13	-0.13	N/A
PATL1	ENST00000300146.9	protein associated with topoisomerase II homolog 1 (yeast) 	703	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.14	N/A
VSX2	ENST00000261980.2	visual system homeobox 2 	5	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
AMIGO1	ENST00000369864.4	adhesion molecule with Ig-like domain 1 	167	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
NPAP1	ENST00000329468.2	nuclear pore associated protein 1 	5	1	1	0	0	0	hsa-miR-4253				-0.13	-0.13	N/A
PLXND1	ENST00000393239.1	plexin D1 	211	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
ARL8A	ENST00000272217.2	ADP-ribosylation factor-like 8A 	272	1	0	1	0	0	hsa-miR-4253				-0.13	-0.16	N/A
PARM1	ENST00000513238.1	prostate androgen-regulated mucin-like protein 1 	161	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.19	N/A
DTX3L	ENST00000296161.4	deltex 3-like (Drosophila) 	319	1	0	1	0	0	hsa-miR-4253				-0.13	-0.14	N/A
TEAD1	ENST00000361905.4	TEA domain family member 1 (SV40 transcriptional enhancer factor) 	740	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
SAMD4A	ENST00000392067.3	sterile alpha motif domain containing 4A 	449	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.15	N/A
SPIN1	ENST00000375859.3	spindlin 1 	686	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
RAB39A	ENST00000320578.2	RAB39A, member RAS oncogene family 	15	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
DPYSL2	ENST00000311151.5	dihydropyrimidinase-like 2 	3087	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
UAP1L1	ENST00000360271.3	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1 	398	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
THBD	ENST00000377103.2	thrombomodulin 	38	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
CCDC180	ENST00000395220.1	coiled-coil domain containing 180 	10	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
DGKH	ENST00000261491.5	diacylglycerol kinase, eta 	46	2	0	0	2	2	hsa-miR-6862-5p				-0.13	-0.20	N/A
PLEKHS1	ENST00000354462.3	pleckstrin homology domain containing, family S member 1 	7	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.19	N/A
MAFG	ENST00000357736.4	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G 	5	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
ANKRD42	ENST00000393389.3	ankyrin repeat domain 42 	224	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
CHP2	ENST00000300113.2	calcineurin-like EF-hand protein 2 	5	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
C1orf204	ENST00000368102.1	chromosome 1 open reading frame 204 	5	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
LTF	ENST00000231751.4	lactotransferrin 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
NUAK2	ENST00000367157.3	NUAK family, SNF1-like kinase, 2 	213	1	0	1	0	1	hsa-miR-4253				-0.13	-0.13	N/A
VCL	ENST00000372755.3	vinculin 	189	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.16	N/A
ZNF155	ENST00000270014.2	zinc finger protein 155 	13	1	1	0	0	0	hsa-miR-4253				-0.13	-0.36	N/A
GREB1	ENST00000381486.2	growth regulation by estrogen in breast cancer 1 	40	1	1	0	0	0	hsa-miR-4253				-0.13	-0.15	N/A
EXOC8	ENST00000360394.2	exocyst complex component 8 	129	4	1	2	1	0	hsa-miR-4253				-0.13	-0.19	N/A
XYLT2	ENST00000017003.2	xylosyltransferase II 	514	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
BTBD19	ENST00000453418.1	BTB (POZ) domain containing 19 	61	3	0	3	0	1	hsa-miR-4253				-0.13	-0.19	N/A
ANAPC1	ENST00000341068.3	anaphase promoting complex subunit 1 	47	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
MLLT10	ENST00000377072.3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 	495	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
NLRC3	ENST00000448023.2	NLR family, CARD domain containing 3 	5	2	0	2	0	0	hsa-miR-4253				-0.13	-0.13	N/A
AQP4	ENST00000383168.4	aquaporin 4 	10	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.17	N/A
COBLL1	ENST00000375458.2	cordon-bleu WH2 repeat protein-like 1 	70	2	0	0	2	1	hsa-miR-4253				-0.13	-0.23	N/A
PAPOLG	ENST00000238714.3	poly(A) polymerase gamma 	49	1	1	0	0	0	hsa-miR-4253				-0.13	-0.19	N/A
TTL	ENST00000233336.6	tubulin tyrosine ligase 	442	4	3	1	0	1	hsa-miR-6862-5p				-0.13	-0.35	N/A
IL21R	ENST00000395755.1	interleukin 21 receptor 	5	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
IMPG2	ENST00000193391.7	interphotoreceptor matrix proteoglycan 2 	5	1	1	0	0	0	hsa-miR-4253				-0.13	-0.13	N/A
ASAH2	ENST00000395526.4	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2 	5	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
TMEM180	ENST00000238936.4	transmembrane protein 180 	50	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
PCBD2	ENST00000512783.1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 	95	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
HKR1	ENST00000324411.4	HKR1, GLI-Kruppel zinc finger family member 	69	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
RD3	ENST00000367002.4	retinal degeneration 3 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
ZNF738	ENST00000380870.4	zinc finger protein 738 	28	1	1	0	0	1	hsa-miR-4253				-0.13	-0.36	N/A
ZBTB16	ENST00000335953.4	zinc finger and BTB domain containing 16 	73	1	0	1	0	1	hsa-miR-4253				-0.13	-0.14	N/A
TOR1AIP2	ENST00000367612.3	torsin A interacting protein 2 	569	2	0	1	1	0	hsa-miR-4253				-0.13	-0.20	N/A
SMG6	ENST00000544865.1	SMG6 nonsense mediated mRNA decay factor 	832	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
WWP2	ENST00000359154.2	WW domain containing E3 ubiquitin protein ligase 2 	405	1	0	1	0	2	hsa-miR-6862-5p				-0.13	-0.13	N/A
INMT	ENST00000013222.5	indolethylamine N-methyltransferase 	5	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
SYT11	ENST00000368324.4	synaptotagmin XI 	750	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
MEGF6	ENST00000294599.4	multiple EGF-like-domains 6 	143	1	0	1	0	0	hsa-miR-4253				-0.13	-0.13	N/A
RGS12	ENST00000538395.1	regulator of G-protein signaling 12 	635	1	1	0	0	0	hsa-miR-4253				-0.13	-0.13	N/A
IL25	ENST00000329715.2	interleukin 25 	5	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
PCDH17	ENST00000377918.3	protocadherin 17 	477	1	0	0	1	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
DTNA	ENST00000283365.9	dystrobrevin, alpha 	144	1	0	1	0	0	hsa-miR-6862-5p				-0.13	-0.13	N/A
NOA1	ENST00000264230.4	nitric oxide associated 1 	87	2	0	1	1	0	hsa-miR-4253				-0.13	-0.27	N/A
CC2D1B	ENST00000371586.2	coiled-coil and C2 domain containing 1B 	42	1	0	0	1	0	hsa-miR-4253				-0.13	-0.14	N/A
CYTH3	ENST00000350796.3	cytohesin 3 	248	1	0	0	1	0	hsa-miR-4253				-0.13	-0.13	N/A
ADAM22	ENST00000398204.4	ADAM metallopeptidase domain 22 	115	3	1	0	2	0	hsa-miR-6862-5p				-0.13	-0.24	N/A
F2R	ENST00000319211.4	coagulation factor II (thrombin) receptor 	1104	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
SCRT1	ENST00000332135.4	scratch homolog 1, zinc finger protein (Drosophila) 	5	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
RUNX1T1	ENST00000523629.1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) 	9	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
TBX20	ENST00000408931.3	T-box 20 	0	1	1	0	0	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
TADA2B	ENST00000310074.7	transcriptional adaptor 2B 	38	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
TSPAN17	ENST00000298564.10	tetraspanin 17 	849	1	0	1	0	1	hsa-miR-6862-5p				-0.12	-0.12	N/A
ARRDC2	ENST00000379656.3	arrestin domain containing 2 	144	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
FADS6	ENST00000310226.6	fatty acid desaturase 6 	12	1	1	0	0	0	hsa-miR-4253				-0.12	-0.22	N/A
SELE	ENST00000367781.4	selectin E 	5	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
PRDM16	ENST00000511072.1	PR domain containing 16 	64	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.19	N/A
RNF216	ENST00000425013.2	ring finger protein 216 	649	1	0	1	0	0	hsa-miR-6862-5p				-0.12	-0.17	N/A
SLC46A1	ENST00000440501.1	solute carrier family 46 (folate transporter), member 1 	580	2	1	1	0	1	hsa-miR-6862-5p				-0.12	-0.14	N/A
FSD2	ENST00000334574.8	fibronectin type III and SPRY domain containing 2 	5	1	0	0	1	1	hsa-miR-6862-5p				-0.12	-0.12	N/A
MBOAT1	ENST00000541730.1	membrane bound O-acyltransferase domain containing 1 	98	1	0	1	0	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
IPO8	ENST00000256079.4	importin 8 	228	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
ZNF621	ENST00000339296.5	zinc finger protein 621 	39	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.14	N/A
ZNF33A	ENST00000469037.2	zinc finger protein 33A 	39	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.14	N/A
SDR42E1	ENST00000328945.5	short chain dehydrogenase/reductase family 42E, member 1 	164	1	0	0	1	0	hsa-miR-4253				-0.12	-0.15	N/A
LIN54	ENST00000395282.2	lin-54 homolog (C. elegans) 	228	1	0	1	0	1	hsa-miR-4253				-0.12	-0.13	N/A
SPSB4	ENST00000310546.2	splA/ryanodine receptor domain and SOCS box containing 4 	419	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
PAX3	ENST00000350526.4	paired box 3 	7	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
NR5A1	ENST00000373588.4	nuclear receptor subfamily 5, group A, member 1 	5	1	0	0	1	1	hsa-miR-6862-5p				-0.12	-0.12	N/A
FAM115C	ENST00000441159.2	family with sequence similarity 115, member C 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
CAMK1D	ENST00000378847.3	calcium/calmodulin-dependent protein kinase ID 	258	3	0	2	1	1	hsa-miR-6862-5p				-0.12	-0.29	N/A
NDUFA7	ENST00000301457.2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa 	550	1	1	0	0	0	hsa-miR-4253				-0.12	-0.41	N/A
ZDHHC20	ENST00000320220.9	zinc finger, DHHC-type containing 20 	1486	1	0	1	0	1	hsa-miR-6862-5p				-0.12	-0.12	N/A
SHCBP1	ENST00000303383.3	SHC SH2-domain binding protein 1 	59	1	1	0	0	0	hsa-miR-4253				-0.12	-0.23	N/A
FAM72C	ENST00000369175.3	family with sequence similarity 72, member C 	9	1	0	0	1	0	hsa-miR-4253				-0.12	-0.28	N/A
KCNS2	ENST00000287042.4	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2 	5	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
KIAA1644	ENST00000381176.4	KIAA1644 	10	1	0	1	0	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
SPATA12	ENST00000334325.1	spermatogenesis associated 12 	7	1	1	0	0	1	hsa-miR-4253				-0.12	-0.39	N/A
TREML4	ENST00000341495.2	triggering receptor expressed on myeloid cells-like 4 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
GPR12	ENST00000405846.3	G protein-coupled receptor 12 	5	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
SKI	ENST00000378536.4	v-ski avian sarcoma viral oncogene homolog 	613	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
SOAT1	ENST00000367619.3	sterol O-acyltransferase 1 	654	1	0	0	1	0	hsa-miR-4253				-0.12	-0.18	N/A
GPM6B	ENST00000454189.2	glycoprotein M6B 	135	1	1	0	0	0	hsa-miR-4253				-0.12	-0.31	N/A
CNTF	ENST00000361987.4	ciliary neurotrophic factor 	46	1	0	0	1	0	hsa-miR-4253				-0.12	-0.14	N/A
SLC30A6	ENST00000282587.5	solute carrier family 30 (zinc transporter), member 6 	711	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.15	N/A
STK38	ENST00000229812.7	serine/threonine kinase 38 	156	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.14	N/A
ZBTB47	ENST00000457842.3	zinc finger and BTB domain containing 47 	81	1	1	0	0	1	hsa-miR-4253				-0.12	-0.24	N/A
GOLGA8R	ENST00000327271.10	golgin A8 family, member R 	0	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
CLCN7	ENST00000448525.1	chloride channel, voltage-sensitive 7 	1022	1	1	0	0	0	hsa-miR-4253				-0.12	-0.12	N/A
GOLGA8O	ENST00000509311.2	golgin A8 family, member O 	0	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
TTBK1	ENST00000259750.4	tau tubulin kinase 1 	7	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
NR2E1	ENST00000368986.4	nuclear receptor subfamily 2, group E, member 1 	5	1	0	1	0	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
SHANK2	ENST00000449833.2	SH3 and multiple ankyrin repeat domains 2 	26	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
GRM1	ENST00000392299.2	glutamate receptor, metabotropic 1 	5	2	0	0	2	0	hsa-miR-4253				-0.12	-0.12	N/A
DCTN3	ENST00000447983.2	dynactin 3 (p22) 	1816	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
FAM20B	ENST00000263733.4	family with sequence similarity 20, member B 	113	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.15	N/A
PPARA	ENST00000396000.2	peroxisome proliferator-activated receptor alpha 	82	2	1	0	1	1	hsa-miR-4253				-0.12	-0.14	N/A
GBA	ENST00000368373.3	glucosidase, beta, acid 	27	1	1	0	0	1	hsa-miR-6862-5p				-0.12	-0.15	N/A
ZKSCAN3	ENST00000377255.3	zinc finger with KRAB and SCAN domains 3 	63	2	0	2	0	0	hsa-miR-4253				-0.12	-0.12	N/A
AC022532.1	ENST00000420338.2	Uncharacterized protein  	15	1	0	0	1	0	hsa-miR-4253				-0.12	-0.18	N/A
GRIA2	ENST00000296526.7	glutamate receptor, ionotropic, AMPA 2 	5	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
AMDHD2	ENST00000302956.4	amidohydrolase domain containing 2 	488	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
ANKRD13A	ENST00000261739.4	ankyrin repeat domain 13A 	1644	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
NOX5	ENST00000260364.5	NADPH oxidase, EF-hand calcium binding domain 5 	5	2	0	0	2	3	hsa-miR-6862-5p				-0.12	-0.12	N/A
SCN4A	ENST00000578147.1	sodium channel, voltage-gated, type IV, alpha subunit 	5	1	0	0	1	0	hsa-miR-4253				-0.12	-0.12	N/A
MYLK2	ENST00000375994.2	myosin light chain kinase 2 	16	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
SHROOM2	ENST00000380913.3	shroom family member 2 	121	1	0	0	1	0	hsa-miR-6862-5p				-0.12	-0.12	N/A
RPL13A	ENST00000391857.4	ribosomal protein L13a 	121	1	0	1	0	0	hsa-miR-6862-5p				-0.12	-0.20	N/A
CPD	ENST00000225719.4	carboxypeptidase D 	1766	2	0	0	2	0	hsa-miR-6862-5p				-0.12	-0.21	N/A
NDRG4	ENST00000258187.5	NDRG family member 4 	68	1	1	0	0	0	hsa-miR-6862-5p				-0.12	-0.22	N/A
SLC19A1	ENST00000311124.4	solute carrier family 19 (folate transporter), member 1 	463	1	0	1	0	0	hsa-miR-4253				-0.12	-0.12	N/A
